timestamp,server_id,instance_type,cost_per_hour,cpu_utilization,memory_usage,network_in_mb,network_out_mb,hour,day_of_week,is_weekend,cpu_lag_1hr
2026-05-14 20:00:00,srv_zombie_idle,r5.xlarge,0.252,2.22,9.5,0.55,0.66,20,3,0,1.24
2026-05-14 21:00:00,srv_prod_web_01,m5.xlarge,0.192,16.12,28.41,29.94,35.93,21,3,0,30.81
2026-05-14 21:00:00,srv_prod_web_02,m5.xlarge,0.192,11.96,25.97,12.09,14.5,21,3,0,28.47
2026-05-14 21:00:00,srv_worker_01,c5.large,0.085,42.48,58.12,10.9,13.08,21,3,0,46.57
2026-05-14 21:00:00,srv_worker_02,c5.large,0.085,48.35,59.36,8.83,10.59,21,3,0,45.16
2026-05-14 21:00:00,srv_zombie_idle,r5.xlarge,0.252,1.77,9.97,0.54,0.65,21,3,0,2.22
2026-05-14 22:00:00,srv_prod_web_01,m5.xlarge,0.192,5.0,22.28,10.0,12.0,22,3,0,16.12
2026-05-14 22:00:00,srv_prod_web_02,m5.xlarge,0.192,5.0,25.54,10.0,12.0,22,3,0,11.96
2026-05-14 22:00:00,srv_worker_01,c5.large,0.085,48.86,60.5,12.8,15.36,22,3,0,42.48
2026-05-14 22:00:00,srv_worker_02,c5.large,0.085,43.9,59.36,12.23,14.68,22,3,0,48.35
2026-05-14 22:00:00,srv_zombie_idle,r5.xlarge,0.252,1.5,9.02,0.44,0.53,22,3,0,1.77
2026-05-14 23:00:00,srv_prod_web_01,m5.xlarge,0.192,5.0,20.0,10.01,12.01,23,3,0,5.0
2026-05-14 23:00:00,srv_prod_web_02,m5.xlarge,0.192,5.0,20.0,10.0,12.0,23,3,0,5.0
2026-05-14 23:00:00,srv_worker_01,c5.large,0.085,38.22,61.64,13.63,16.36,23,3,0,48.86
2026-05-14 23:00:00,srv_worker_02,c5.large,0.085,49.87,64.4,11.29,13.55,23,3,0,43.9
2026-05-14 23:00:00,srv_zombie_idle,r5.xlarge,0.252,1.93,10.0,0.65,0.78,23,3,0,1.5
2026-05-15 00:00:00,srv_prod_web_01,m5.xlarge,0.192,5.0,20.0,14.39,17.26,0,4,0,5.0
2026-05-15 00:00:00,srv_prod_web_02,m5.xlarge,0.192,5.0,20.0,11.77,14.13,0,4,0,5.0
2026-05-15 00:00:00,srv_worker_01,c5.large,0.085,51.0,60.15,14.05,16.86,0,4,0,38.22
2026-05-15 00:00:00,srv_worker_02,c5.large,0.085,47.39,60.1,13.44,16.13,0,4,0,49.87
2026-05-15 00:00:00,srv_zombie_idle,r5.xlarge,0.252,3.06,10.09,0.47,0.57,0,4,0,1.93
2026-05-15 01:00:00,srv_prod_web_01,m5.xlarge,0.192,5.0,22.29,11.84,14.2,1,4,0,5.0
2026-05-15 01:00:00,srv_prod_web_02,m5.xlarge,0.192,5.0,20.73,10.0,12.0,1,4,0,5.0
2026-05-15 01:00:00,srv_worker_01,c5.large,0.085,46.81,63.41,10.46,12.55,1,4,0,51.0
2026-05-15 01:00:00,srv_worker_02,c5.large,0.085,41.42,57.33,14.67,17.61,1,4,0,47.39
2026-05-15 01:00:00,srv_zombie_idle,r5.xlarge,0.252,2.23,10.61,0.51,0.62,1,4,0,3.06
2026-05-15 02:00:00,srv_prod_web_01,m5.xlarge,0.192,11.82,23.46,16.18,19.41,2,4,0,5.0
2026-05-15 02:00:00,srv_prod_web_02,m5.xlarge,0.192,8.91,22.92,13.17,15.8,2,4,0,5.0
2026-05-15 02:00:00,srv_worker_01,c5.large,0.085,45.37,59.67,10.26,12.31,2,4,0,46.81
2026-05-15 02:00:00,srv_worker_02,c5.large,0.085,47.95,57.71,12.17,14.61,2,4,0,41.42
2026-05-15 02:00:00,srv_zombie_idle,r5.xlarge,0.252,1.81,9.71,0.52,0.63,2,4,0,2.23
2026-05-15 03:00:00,srv_prod_web_01,m5.xlarge,0.192,22.13,33.75,28.71,34.46,3,4,0,11.82
2026-05-15 03:00:00,srv_prod_web_02,m5.xlarge,0.192,26.52,43.23,35.47,42.57,3,4,0,8.91
2026-05-15 03:00:00,srv_worker_01,c5.large,0.085,42.09,62.08,9.47,11.36,3,4,0,45.37
2026-05-15 03:00:00,srv_worker_02,c5.large,0.085,41.51,59.59,9.94,11.93,3,4,0,47.95
2026-05-15 03:00:00,srv_zombie_idle,r5.xlarge,0.252,1.77,10.28,0.47,0.56,3,4,0,1.81
2026-05-15 04:00:00,srv_prod_web_01,m5.xlarge,0.192,37.27,45.26,52.1,62.52,4,4,0,22.13
2026-05-15 04:00:00,srv_prod_web_02,m5.xlarge,0.192,37.92,49.93,52.99,63.59,4,4,0,26.52
2026-05-15 04:00:00,srv_worker_01,c5.large,0.085,50.99,58.37,9.09,10.91,4,4,0,42.09
2026-05-15 04:00:00,srv_worker_02,c5.large,0.085,42.81,63.74,12.07,14.48,4,4,0,41.51
2026-05-15 04:00:00,srv_zombie_idle,r5.xlarge,0.252,1.64,10.54,0.44,0.53,4,4,0,1.77
2026-05-15 05:00:00,srv_prod_web_01,m5.xlarge,0.192,48.53,56.69,70.37,84.44,5,4,0,37.27
2026-05-15 05:00:00,srv_prod_web_02,m5.xlarge,0.192,48.35,53.63,75.94,91.12,5,4,0,37.92
2026-05-15 05:00:00,srv_worker_01,c5.large,0.085,44.12,60.13,11.26,13.51,5,4,0,50.99
2026-05-15 05:00:00,srv_worker_02,c5.large,0.085,46.03,63.78,10.23,12.28,5,4,0,42.81
2026-05-15 05:00:00,srv_zombie_idle,r5.xlarge,0.252,1.75,10.36,0.54,0.65,5,4,0,1.64
2026-05-15 06:00:00,srv_prod_web_01,m5.xlarge,0.192,54.68,55.99,82.49,98.98,6,4,0,48.53
2026-05-15 06:00:00,srv_prod_web_02,m5.xlarge,0.192,51.87,56.93,82.16,98.6,6,4,0,48.35
2026-05-15 06:00:00,srv_worker_01,c5.large,0.085,38.87,63.16,10.78,12.93,6,4,0,44.12
2026-05-15 06:00:00,srv_worker_02,c5.large,0.085,44.38,59.68,12.88,15.45,6,4,0,46.03
2026-05-15 06:00:00,srv_zombie_idle,r5.xlarge,0.252,2.15,9.81,0.37,0.44,6,4,0,1.75
2026-05-15 07:00:00,srv_prod_web_01,m5.xlarge,0.192,56.88,59.71,84.53,101.44,7,4,0,54.68
2026-05-15 07:00:00,srv_prod_web_02,m5.xlarge,0.192,53.78,62.8,85.06,102.07,7,4,0,51.87
2026-05-15 07:00:00,srv_worker_01,c5.large,0.085,43.78,56.54,15.91,19.09,7,4,0,38.87
2026-05-15 07:00:00,srv_worker_02,c5.large,0.085,42.0,60.83,14.33,17.2,7,4,0,44.38
2026-05-15 07:00:00,srv_zombie_idle,r5.xlarge,0.252,2.61,10.54,0.39,0.47,7,4,0,2.15
2026-05-15 08:00:00,srv_prod_web_01,m5.xlarge,0.192,51.15,58.79,63.17,75.8,8,4,0,56.88
2026-05-15 08:00:00,srv_prod_web_02,m5.xlarge,0.192,52.2,52.47,75.92,91.1,8,4,0,53.78
2026-05-15 08:00:00,srv_worker_01,c5.large,0.085,43.57,58.9,9.81,11.77,8,4,0,43.78
2026-05-15 08:00:00,srv_worker_02,c5.large,0.085,52.47,57.68,15.16,18.2,8,4,0,42.0
2026-05-15 08:00:00,srv_zombie_idle,r5.xlarge,0.252,2.15,9.97,0.43,0.52,8,4,0,2.61
2026-05-15 09:00:00,srv_prod_web_01,m5.xlarge,0.192,47.57,53.44,68.98,82.77,9,4,0,51.15
2026-05-15 09:00:00,srv_prod_web_02,m5.xlarge,0.192,43.0,46.72,56.29,67.55,9,4,0,52.2
2026-05-15 09:00:00,srv_worker_01,c5.large,0.085,40.21,59.47,14.74,17.69,9,4,0,43.57
2026-05-15 09:00:00,srv_worker_02,c5.large,0.085,44.87,59.83,15.76,18.91,9,4,0,52.47
2026-05-15 09:00:00,srv_zombie_idle,r5.xlarge,0.252,1.97,9.29,0.54,0.65,9,4,0,2.15
2026-05-15 10:00:00,srv_prod_web_01,m5.xlarge,0.192,39.65,44.82,60.93,73.12,10,4,0,47.57
2026-05-15 10:00:00,srv_prod_web_02,m5.xlarge,0.192,37.26,44.26,43.46,52.15,10,4,0,43.0
2026-05-15 10:00:00,srv_worker_01,c5.large,0.085,48.88,58.74,12.11,14.53,10,4,0,40.21
2026-05-15 10:00:00,srv_worker_02,c5.large,0.085,46.44,59.57,10.12,12.15,10,4,0,44.87
2026-05-15 10:00:00,srv_zombie_idle,r5.xlarge,0.252,2.47,9.7,0.55,0.66,10,4,0,1.97
2026-05-15 11:00:00,srv_prod_web_01,m5.xlarge,0.192,33.24,43.52,41.39,49.67,11,4,0,39.65
2026-05-15 11:00:00,srv_prod_web_02,m5.xlarge,0.192,34.18,40.64,49.48,59.38,11,4,0,37.26
2026-05-15 11:00:00,srv_worker_01,c5.large,0.085,46.21,59.23,7.59,9.11,11,4,0,48.88
2026-05-15 11:00:00,srv_worker_02,c5.large,0.085,39.62,57.99,11.34,13.6,11,4,0,46.44
2026-05-15 11:00:00,srv_zombie_idle,r5.xlarge,0.252,2.41,9.92,0.53,0.64,11,4,0,2.47
2026-05-15 12:00:00,srv_prod_web_01,m5.xlarge,0.192,28.8,38.46,43.57,52.28,12,4,0,33.24
2026-05-15 12:00:00,srv_prod_web_02,m5.xlarge,0.192,31.94,43.45,50.38,60.45,12,4,0,34.18
2026-05-15 12:00:00,srv_worker_01,c5.large,0.085,47.97,59.82,9.84,11.8,12,4,0,46.21
2026-05-15 12:00:00,srv_worker_02,c5.large,0.085,45.34,61.82,11.63,13.96,12,4,0,39.62
2026-05-15 12:00:00,srv_zombie_idle,r5.xlarge,0.252,2.12,10.06,0.52,0.62,12,4,0,2.41
2026-05-15 13:00:00,srv_prod_web_01,m5.xlarge,0.192,34.01,45.26,48.04,57.65,13,4,0,28.8
2026-05-15 13:00:00,srv_prod_web_02,m5.xlarge,0.192,30.94,36.63,49.9,59.88,13,4,0,31.94
2026-05-15 13:00:00,srv_worker_01,c5.large,0.085,43.74,59.52,14.93,17.92,13,4,0,47.97
2026-05-15 13:00:00,srv_worker_02,c5.large,0.085,46.74,57.62,13.36,16.03,13,4,0,45.34
2026-05-15 13:00:00,srv_zombie_idle,r5.xlarge,0.252,1.65,9.83,0.44,0.53,13,4,0,2.12
2026-05-15 14:00:00,srv_prod_web_01,m5.xlarge,0.192,37.55,40.71,61.11,73.34,14,4,0,34.01
2026-05-15 14:00:00,srv_prod_web_02,m5.xlarge,0.192,40.25,41.35,65.26,78.31,14,4,0,30.94
2026-05-15 14:00:00,srv_worker_01,c5.large,0.085,48.43,59.86,12.06,14.47,14,4,0,43.74
2026-05-15 14:00:00,srv_worker_02,c5.large,0.085,49.85,57.52,13.22,15.86,14,4,0,46.74
2026-05-15 14:00:00,srv_zombie_idle,r5.xlarge,0.252,2.39,11.16,0.45,0.54,14,4,0,1.65
2026-05-15 15:00:00,srv_prod_web_01,m5.xlarge,0.192,47.52,52.7,77.45,92.94,15,4,0,37.55
2026-05-15 15:00:00,srv_prod_web_02,m5.xlarge,0.192,45.59,50.31,74.92,89.9,15,4,0,40.25
2026-05-15 15:00:00,srv_worker_01,c5.large,0.085,39.35,58.97,13.24,15.89,15,4,0,48.43
2026-05-15 15:00:00,srv_worker_02,c5.large,0.085,45.44,62.64,9.28,11.14,15,4,0,49.85
2026-05-15 15:00:00,srv_zombie_idle,r5.xlarge,0.252,1.98,9.94,0.51,0.61,15,4,0,2.39
2026-05-15 16:00:00,srv_prod_web_01,m5.xlarge,0.192,53.88,56.77,81.52,97.82,16,4,0,47.52
2026-05-15 16:00:00,srv_prod_web_02,m5.xlarge,0.192,52.41,54.15,78.05,93.66,16,4,0,45.59
2026-05-15 16:00:00,srv_worker_01,c5.large,0.085,44.34,60.06,12.15,14.58,16,4,0,39.35
2026-05-15 16:00:00,srv_worker_02,c5.large,0.085,50.09,57.66,10.56,12.67,16,4,0,45.44
2026-05-15 16:00:00,srv_zombie_idle,r5.xlarge,0.252,1.68,9.32,0.57,0.69,16,4,0,1.98
2026-05-15 17:00:00,srv_prod_web_01,m5.xlarge,0.192,52.05,55.93,88.8,106.56,17,4,0,53.88
2026-05-15 17:00:00,srv_prod_web_02,m5.xlarge,0.192,53.11,51.54,72.17,86.61,17,4,0,52.41
2026-05-15 17:00:00,srv_worker_01,c5.large,0.085,49.5,58.97,13.37,16.04,17,4,0,44.34
2026-05-15 17:00:00,srv_worker_02,c5.large,0.085,52.15,59.51,7.4,8.88,17,4,0,50.09
2026-05-15 17:00:00,srv_zombie_idle,r5.xlarge,0.252,1.93,9.87,0.48,0.58,17,4,0,1.68
2026-05-15 18:00:00,srv_prod_web_01,m5.xlarge,0.192,57.24,64.61,85.0,102.0,18,4,0,52.05
2026-05-15 18:00:00,srv_prod_web_02,m5.xlarge,0.192,57.2,61.83,86.12,103.34,18,4,0,53.11
2026-05-15 18:00:00,srv_worker_01,c5.large,0.085,45.29,64.12,9.12,10.95,18,4,0,49.5
2026-05-15 18:00:00,srv_worker_02,c5.large,0.085,44.49,60.88,14.54,17.44,18,4,0,52.15
2026-05-15 18:00:00,srv_zombie_idle,r5.xlarge,0.252,1.53,10.42,0.58,0.69,18,4,0,1.93
2026-05-15 19:00:00,srv_prod_web_01,m5.xlarge,0.192,44.55,50.63,58.88,70.66,19,4,0,57.24
2026-05-15 19:00:00,srv_prod_web_02,m5.xlarge,0.192,47.11,49.98,74.71,89.65,19,4,0,57.2
2026-05-15 19:00:00,srv_worker_01,c5.large,0.085,39.86,61.76,9.13,10.96,19,4,0,45.29
2026-05-15 19:00:00,srv_worker_02,c5.large,0.085,41.74,59.27,13.01,15.61,19,4,0,44.49
2026-05-15 19:00:00,srv_zombie_idle,r5.xlarge,0.252,2.63,9.96,0.53,0.64,19,4,0,1.53
2026-05-15 20:00:00,srv_prod_web_01,m5.xlarge,0.192,36.62,44.85,57.13,68.56,20,4,0,44.55
2026-05-15 20:00:00,srv_prod_web_02,m5.xlarge,0.192,37.3,39.43,57.61,69.13,20,4,0,47.11
2026-05-15 20:00:00,srv_worker_01,c5.large,0.085,42.28,57.43,14.95,17.94,20,4,0,39.86
2026-05-15 20:00:00,srv_worker_02,c5.large,0.085,44.08,57.73,10.36,12.43,20,4,0,41.74
2026-05-15 20:00:00,srv_zombie_idle,r5.xlarge,0.252,2.16,9.72,0.55,0.66,20,4,0,2.63
2026-05-15 21:00:00,srv_prod_web_01,m5.xlarge,0.192,22.76,37.71,40.91,49.09,21,4,0,36.62
2026-05-15 21:00:00,srv_prod_web_02,m5.xlarge,0.192,23.46,31.88,22.1,26.52,21,4,0,37.3
2026-05-15 21:00:00,srv_worker_01,c5.large,0.085,39.64,60.27,11.35,13.62,21,4,0,42.28
2026-05-15 21:00:00,srv_worker_02,c5.large,0.085,43.88,61.01,13.06,15.67,21,4,0,44.08
2026-05-15 21:00:00,srv_zombie_idle,r5.xlarge,0.252,2.05,9.31,0.59,0.71,21,4,0,2.16
2026-05-15 22:00:00,srv_prod_web_01,m5.xlarge,0.192,13.58,23.17,16.54,19.84,22,4,0,22.76
2026-05-15 22:00:00,srv_prod_web_02,m5.xlarge,0.192,11.09,20.0,18.31,21.97,22,4,0,23.46
2026-05-15 22:00:00,srv_worker_01,c5.large,0.085,48.88,57.8,10.76,12.91,22,4,0,39.64
2026-05-15 22:00:00,srv_worker_02,c5.large,0.085,40.98,57.64,13.99,16.79,22,4,0,43.88
2026-05-15 22:00:00,srv_zombie_idle,r5.xlarge,0.252,2.15,9.81,0.37,0.45,22,4,0,2.05
2026-05-15 23:00:00,srv_prod_web_01,m5.xlarge,0.192,5.0,20.8,10.0,12.0,23,4,0,13.58
2026-05-15 23:00:00,srv_prod_web_02,m5.xlarge,0.192,5.0,20.0,10.0,12.0,23,4,0,11.09
2026-05-15 23:00:00,srv_worker_01,c5.large,0.085,42.35,60.08,11.37,13.64,23,4,0,48.88
2026-05-15 23:00:00,srv_worker_02,c5.large,0.085,35.48,56.34,13.23,15.88,23,4,0,40.98
2026-05-15 23:00:00,srv_zombie_idle,r5.xlarge,0.252,1.74,9.88,0.53,0.64,23,4,0,2.15
2026-05-16 00:00:00,srv_prod_web_01,m5.xlarge,0.192,5.0,20.0,10.0,12.0,0,5,1,5.0
2026-05-16 00:00:00,srv_prod_web_02,m5.xlarge,0.192,5.0,21.11,19.99,23.99,0,5,1,5.0
2026-05-16 00:00:00,srv_worker_01,c5.large,0.085,39.37,60.8,14.64,17.57,0,5,1,42.35
2026-05-16 00:00:00,srv_worker_02,c5.large,0.085,41.37,61.92,13.33,15.99,0,5,1,35.48
2026-05-16 00:00:00,srv_zombie_idle,r5.xlarge,0.252,2.25,10.5,0.62,0.74,0,5,1,1.74
2026-05-16 01:00:00,srv_prod_web_01,m5.xlarge,0.192,5.0,20.0,13.64,16.36,1,5,1,5.0
2026-05-16 01:00:00,srv_prod_web_02,m5.xlarge,0.192,5.0,20.32,10.0,12.0,1,5,1,5.0
2026-05-16 01:00:00,srv_worker_01,c5.large,0.085,43.97,62.54,12.98,15.58,1,5,1,39.37
2026-05-16 01:00:00,srv_worker_02,c5.large,0.085,50.7,63.1,13.76,16.52,1,5,1,41.37
2026-05-16 01:00:00,srv_zombie_idle,r5.xlarge,0.252,1.98,10.07,0.43,0.52,1,5,1,2.25
2026-05-16 02:00:00,srv_prod_web_01,m5.xlarge,0.192,15.39,27.75,10.0,12.0,2,5,1,5.0
2026-05-16 02:00:00,srv_prod_web_02,m5.xlarge,0.192,12.69,24.11,18.66,22.39,2,5,1,5.0
2026-05-16 02:00:00,srv_worker_01,c5.large,0.085,48.23,62.24,12.57,15.08,2,5,1,43.97
2026-05-16 02:00:00,srv_worker_02,c5.large,0.085,44.83,60.04,10.4,12.47,2,5,1,50.7
2026-05-16 02:00:00,srv_zombie_idle,r5.xlarge,0.252,2.28,10.77,0.63,0.75,2,5,1,1.98
2026-05-16 03:00:00,srv_prod_web_01,m5.xlarge,0.192,23.02,35.88,29.78,35.73,3,5,1,15.39
2026-05-16 03:00:00,srv_prod_web_02,m5.xlarge,0.192,25.79,34.08,33.56,40.27,3,5,1,12.69
2026-05-16 03:00:00,srv_worker_01,c5.large,0.085,35.0,56.5,11.65,13.97,3,5,1,48.23
2026-05-16 03:00:00,srv_worker_02,c5.large,0.085,43.52,56.84,10.36,12.44,3,5,1,44.83
2026-05-16 03:00:00,srv_zombie_idle,r5.xlarge,0.252,2.33,9.99,0.62,0.74,3,5,1,2.28
2026-05-16 04:00:00,srv_prod_web_01,m5.xlarge,0.192,38.29,43.39,56.04,67.25,4,5,1,23.02
2026-05-16 04:00:00,srv_prod_web_02,m5.xlarge,0.192,34.69,42.43,57.6,69.12,4,5,1,25.79
2026-05-16 04:00:00,srv_worker_01,c5.large,0.085,50.61,59.39,14.69,17.63,4,5,1,35.0
2026-05-16 04:00:00,srv_worker_02,c5.large,0.085,50.89,59.96,13.41,16.1,4,5,1,43.52
2026-05-16 04:00:00,srv_zombie_idle,r5.xlarge,0.252,2.02,10.11,0.63,0.75,4,5,1,2.33
2026-05-16 05:00:00,srv_prod_web_01,m5.xlarge,0.192,48.17,49.58,82.97,99.57,5,5,1,38.29
2026-05-16 05:00:00,srv_prod_web_02,m5.xlarge,0.192,47.5,53.48,77.03,92.43,5,5,1,34.69
2026-05-16 05:00:00,srv_worker_01,c5.large,0.085,40.97,60.51,8.41,10.1,5,5,1,50.61
2026-05-16 05:00:00,srv_worker_02,c5.large,0.085,45.98,59.46,8.91,10.7,5,5,1,50.89
2026-05-16 05:00:00,srv_zombie_idle,r5.xlarge,0.252,2.14,10.72,0.47,0.57,5,5,1,2.02
2026-05-16 06:00:00,srv_prod_web_01,m5.xlarge,0.192,53.24,58.4,78.78,94.54,6,5,1,48.17
2026-05-16 06:00:00,srv_prod_web_02,m5.xlarge,0.192,52.64,61.52,75.86,91.03,6,5,1,47.5
2026-05-16 06:00:00,srv_worker_01,c5.large,0.085,50.31,58.99,10.78,12.94,6,5,1,40.97
2026-05-16 06:00:00,srv_worker_02,c5.large,0.085,51.96,57.42,12.12,14.54,6,5,1,45.98
2026-05-16 06:00:00,srv_zombie_idle,r5.xlarge,0.252,2.27,9.97,0.33,0.4,6,5,1,2.14
2026-05-16 07:00:00,srv_prod_web_01,m5.xlarge,0.192,54.58,59.23,77.94,93.53,7,5,1,53.24
2026-05-16 07:00:00,srv_prod_web_02,m5.xlarge,0.192,56.61,62.33,89.73,107.67,7,5,1,52.64
2026-05-16 07:00:00,srv_worker_01,c5.large,0.085,53.79,61.53,12.0,14.4,7,5,1,50.31
2026-05-16 07:00:00,srv_worker_02,c5.large,0.085,54.46,57.12,11.55,13.86,7,5,1,51.96
2026-05-16 07:00:00,srv_zombie_idle,r5.xlarge,0.252,2.18,10.18,0.5,0.6,7,5,1,2.27
2026-05-16 08:00:00,srv_prod_web_01,m5.xlarge,0.192,51.19,49.8,78.65,94.38,8,5,1,54.58
2026-05-16 08:00:00,srv_prod_web_02,m5.xlarge,0.192,55.41,57.56,85.32,102.38,8,5,1,56.61
2026-05-16 08:00:00,srv_worker_01,c5.large,0.085,46.83,59.21,10.48,12.57,8,5,1,53.79
2026-05-16 08:00:00,srv_worker_02,c5.large,0.085,43.43,60.76,9.38,11.25,8,5,1,54.46
2026-05-16 08:00:00,srv_zombie_idle,r5.xlarge,0.252,2.08,9.45,0.68,0.82,8,5,1,2.18
2026-05-16 09:00:00,srv_prod_web_01,m5.xlarge,0.192,43.9,48.11,60.96,73.15,9,5,1,51.19
2026-05-16 09:00:00,srv_prod_web_02,m5.xlarge,0.192,49.2,56.02,69.12,82.95,9,5,1,55.41
2026-05-16 09:00:00,srv_worker_01,c5.large,0.085,45.8,60.51,11.31,13.57,9,5,1,46.83
2026-05-16 09:00:00,srv_worker_02,c5.large,0.085,46.35,58.91,15.63,18.76,9,5,1,43.43
2026-05-16 09:00:00,srv_zombie_idle,r5.xlarge,0.252,2.71,9.94,0.53,0.64,9,5,1,2.08
2026-05-16 10:00:00,srv_prod_web_01,m5.xlarge,0.192,39.66,44.83,63.81,76.57,10,5,1,43.9
2026-05-16 10:00:00,srv_prod_web_02,m5.xlarge,0.192,32.58,38.9,44.24,53.09,10,5,1,49.2
2026-05-16 10:00:00,srv_worker_01,c5.large,0.085,44.14,60.77,13.41,16.09,10,5,1,45.8
2026-05-16 10:00:00,srv_worker_02,c5.large,0.085,42.34,60.74,12.25,14.7,10,5,1,46.35
2026-05-16 10:00:00,srv_zombie_idle,r5.xlarge,0.252,2.41,10.02,0.41,0.49,10,5,1,2.71
2026-05-16 11:00:00,srv_prod_web_01,m5.xlarge,0.192,30.86,38.04,44.72,53.66,11,5,1,39.66
2026-05-16 11:00:00,srv_prod_web_02,m5.xlarge,0.192,32.7,43.31,48.8,58.56,11,5,1,32.58
2026-05-16 11:00:00,srv_worker_01,c5.large,0.085,45.57,58.97,10.15,12.18,11,5,1,44.14
2026-05-16 11:00:00,srv_worker_02,c5.large,0.085,42.22,60.95,10.59,12.71,11,5,1,42.34
2026-05-16 11:00:00,srv_zombie_idle,r5.xlarge,0.252,2.29,10.26,0.39,0.47,11,5,1,2.41
2026-05-16 12:00:00,srv_prod_web_01,m5.xlarge,0.192,31.99,43.98,42.34,50.81,12,5,1,30.86
2026-05-16 12:00:00,srv_prod_web_02,m5.xlarge,0.192,28.35,41.26,41.79,50.15,12,5,1,32.7
2026-05-16 12:00:00,srv_worker_01,c5.large,0.085,39.4,59.5,9.67,11.61,12,5,1,45.57
2026-05-16 12:00:00,srv_worker_02,c5.large,0.085,45.13,62.92,11.42,13.7,12,5,1,42.22
2026-05-16 12:00:00,srv_zombie_idle,r5.xlarge,0.252,2.67,10.72,0.53,0.63,12,5,1,2.29
2026-05-16 13:00:00,srv_prod_web_01,m5.xlarge,0.192,28.24,38.98,47.6,57.13,13,5,1,31.99
2026-05-16 13:00:00,srv_prod_web_02,m5.xlarge,0.192,32.01,45.84,52.31,62.77,13,5,1,28.35
2026-05-16 13:00:00,srv_worker_01,c5.large,0.085,49.35,60.67,7.01,8.42,13,5,1,39.4
2026-05-16 13:00:00,srv_worker_02,c5.large,0.085,49.79,58.38,11.55,13.86,13,5,1,45.13
2026-05-16 13:00:00,srv_zombie_idle,r5.xlarge,0.252,2.81,10.84,0.41,0.49,13,5,1,2.67
2026-05-16 14:00:00,srv_prod_web_01,m5.xlarge,0.192,38.28,43.59,60.5,72.6,14,5,1,28.24
2026-05-16 14:00:00,srv_prod_web_02,m5.xlarge,0.192,39.01,48.64,60.17,72.21,14,5,1,32.01
2026-05-16 14:00:00,srv_worker_01,c5.large,0.085,40.89,56.58,11.21,13.46,14,5,1,49.35
2026-05-16 14:00:00,srv_worker_02,c5.large,0.085,39.03,58.0,10.16,12.19,14,5,1,49.79
2026-05-16 14:00:00,srv_zombie_idle,r5.xlarge,0.252,2.31,9.75,0.48,0.58,14,5,1,2.81
2026-05-16 15:00:00,srv_prod_web_01,m5.xlarge,0.192,47.4,50.62,69.77,83.72,15,5,1,38.28
2026-05-16 15:00:00,srv_prod_web_02,m5.xlarge,0.192,46.34,46.25,57.58,69.1,15,5,1,39.01
2026-05-16 15:00:00,srv_worker_01,c5.large,0.085,46.97,64.13,12.32,14.78,15,5,1,40.89
2026-05-16 15:00:00,srv_worker_02,c5.large,0.085,44.22,60.59,15.33,18.4,15,5,1,39.03
2026-05-16 15:00:00,srv_zombie_idle,r5.xlarge,0.252,2.27,11.07,0.53,0.63,15,5,1,2.31
2026-05-16 16:00:00,srv_prod_web_01,m5.xlarge,0.192,55.8,57.75,83.54,100.25,16,5,1,47.4
2026-05-16 16:00:00,srv_prod_web_02,m5.xlarge,0.192,52.57,50.4,73.01,87.61,16,5,1,46.34
2026-05-16 16:00:00,srv_worker_01,c5.large,0.085,48.29,61.74,12.65,15.18,16,5,1,46.97
2026-05-16 16:00:00,srv_worker_02,c5.large,0.085,44.34,62.4,12.02,14.42,16,5,1,44.22
2026-05-16 16:00:00,srv_zombie_idle,r5.xlarge,0.252,1.99,10.34,0.46,0.55,16,5,1,2.27
2026-05-16 17:00:00,srv_prod_web_01,m5.xlarge,0.192,58.16,58.13,81.74,98.09,17,5,1,55.8
2026-05-16 17:00:00,srv_prod_web_02,m5.xlarge,0.192,57.58,60.8,84.1,100.92,17,5,1,52.57
2026-05-16 17:00:00,srv_worker_01,c5.large,0.085,42.57,59.6,14.8,17.76,17,5,1,48.29
2026-05-16 17:00:00,srv_worker_02,c5.large,0.085,51.29,59.44,14.46,17.35,17,5,1,44.34
2026-05-16 17:00:00,srv_zombie_idle,r5.xlarge,0.252,1.74,8.82,0.67,0.8,17,5,1,1.99
2026-05-16 18:00:00,srv_prod_web_01,m5.xlarge,0.192,53.27,57.24,75.36,90.43,18,5,1,58.16
2026-05-16 18:00:00,srv_prod_web_02,m5.xlarge,0.192,56.39,58.99,78.06,93.67,18,5,1,57.58
2026-05-16 18:00:00,srv_worker_01,c5.large,0.085,39.27,58.33,7.79,9.34,18,5,1,42.57
2026-05-16 18:00:00,srv_worker_02,c5.large,0.085,45.71,56.07,9.04,10.85,18,5,1,51.29
2026-05-16 18:00:00,srv_zombie_idle,r5.xlarge,0.252,1.88,11.0,0.68,0.82,18,5,1,1.74
2026-05-16 19:00:00,srv_prod_web_01,m5.xlarge,0.192,46.7,54.03,73.8,88.56,19,5,1,53.27
2026-05-16 19:00:00,srv_prod_web_02,m5.xlarge,0.192,47.24,48.31,70.8,84.96,19,5,1,56.39
2026-05-16 19:00:00,srv_worker_01,c5.large,0.085,43.26,60.88,10.5,12.6,19,5,1,39.27
2026-05-16 19:00:00,srv_worker_02,c5.large,0.085,45.44,60.77,9.65,11.58,19,5,1,45.71
